customer,billing,date
998H4,19.03,2018-11-08
SO3T7,2.83,2018-11-08
ljOcg,21.330000000000002,2018-11-08
DXQJY,5.75,2018-11-08
uRbvB,49.09,2018-11-08
CdJUB,6.7299999999999995,2018-11-08
eYNBV,23.05,2018-11-08
z6BFY,11.030000000000001,2018-11-08
k50QP,9.809999999999999,2018-11-08
~Oxen,12.57,2018-11-08
DrcYT,14.04,2018-11-08
Svjjd,3.76,2018-11-08
9Wkxg,29.75,2018-11-08
scs6Q,47.57999999999999,2018-11-08
AqtS3,2.11,2018-11-08
OUz8Y,13.950000000000001,2018-11-08
cZ8at,6.8,2018-11-08
j4oWO,12.799999999999999,2018-11-08
bvir_,19.36,2018-11-08
q_z~g,132.49,2018-11-08
jEz~G,21.11,2018-11-08
~6q~a,4.21,2018-11-08
_d51L,16.63,2018-11-08
H2vbt,45.980000000000004,2018-11-08
u0ZT_,159.54,2018-11-08
kMD6U,5.739999999999999,2018-11-08
94y75,12.64,2018-11-08
AKiur,13.26,2018-11-08
2HTpw,14.92,2018-11-08
DZDJR,10.93,2018-11-08
dyjO9,10.75,2018-11-08
UDMlK,31.909999999999997,2018-11-08
6lcx3,24.54,2018-11-08
1IF2Z,13.39,2018-11-08
MFPGq,12.46,2018-11-08
a7~~u,33.199999999999996,2018-11-08
I57L_,12.139999999999999,2018-11-08
nsDVi,11.31,2018-11-08
VVyBn,30.639999999999997,2018-11-08
w4WF3,12.23,2018-11-08
a5U6X,8.28,2018-11-08
oGJ1Z,8.7,2018-11-08
NLjY7,4.5,2018-11-08
6LW82,50.27,2018-11-08
QLFu0,29.27,2018-11-08
Zj6ih,23.35,2018-11-08
uyaLD,33.68,2018-11-08
UHFZA,17.669999999999998,2018-11-08
GbAe3,17.04,2018-11-08
3kOL2,17.05,2018-11-08
mY4Fg,9.870000000000001,2018-11-08
ulRoz,34.760000000000005,2018-11-08
hUm7i,58.67,2018-11-08
0FqhV,13.419999999999998,2018-11-08
ZfTzW,5.82,2018-11-08
FpJpX,9.19,2018-11-08
zo3Xd,10.22,2018-11-08
mxz9E,18.98,2018-11-08
cw_GL,13.950000000000001,2018-11-08
TB7jD,32.730000000000004,2018-11-08
vZrwq,21.85,2018-11-08
OpOVM,58.16,2018-11-08
azzQn,6.95,2018-11-08
icv0C,23.11,2018-11-08
MLuYk,7.36,2018-11-08
u7oKc,1.94,2018-11-08
OFpV~,39.9,2018-11-08
JuECa,7.7,2018-11-08
sY2Tt,13.4,2018-11-08
O6LGJ,5.76,2018-11-08
AmuON,14.59,2018-11-08
fzfgE,6.5600000000000005,2018-11-08
V~J2u,5.89,2018-11-08
ZxZBG,134.72,2018-11-08
6jH7A,54.98,2018-11-08
BpeIk,10.040000000000001,2018-11-08
_cT3A,13.16,2018-11-08
aoAi~,21.96,2018-11-08
wp7T6,6.309999999999999,2018-11-08
G2agN,9.74,2018-11-08
kLINP,6.95,2018-11-08
5cNLA,5.57,2018-11-08
rbpJo,9.74,2018-11-08
OT3Mf,6.65,2018-11-08
4panO,36.84,2018-11-08
rOSQh,0.0,2018-11-08
zdJHW,4.9,2018-11-08
u68db,60.87,2018-11-08
ayHDA,13.950000000000001,2018-11-08
9CP~O,3.0300000000000002,2018-11-08
cbqR3,6.6,2018-11-08
pjHZV,8.790000000000001,2018-11-08
CzAlT,13.76,2018-11-08
FWunO,10.82,2018-11-08
lQgTj,46.82,2018-11-08
3KaSm,38.19,2018-11-08
xMmGa,26.770000000000003,2018-11-08
XTtcu,18.0,2018-11-08
Pw1vU,98.61,2018-11-08
buHlC,4.9,2018-11-08
HuXyz,46.36000000000001,2018-11-08
u5wHM,34.870000000000005,2018-11-08
gTQpd,44.67,2018-11-08
WRuoe,12.71,2018-11-08
Mpi6v,17.35,2018-11-08
OQIpI,11.82,2018-11-08
gVgX_,21.590000000000003,2018-11-08
WmtVQ,50.120000000000005,2018-11-08
k4fk4,103.31,2018-11-08
omNOb,27.459999999999997,2018-11-08
sp_SO,6.04,2018-11-08
b_Cbg,8.389999999999999,2018-11-08
8MXHI,35.66,2018-11-08
wQIrI,32.78,2018-11-08
MxJFJ,35.54,2018-11-08
2g3hV,5.52,2018-11-08
JWE7B,10.98,2018-11-08
sAzPk,4.92,2018-11-08
vTsVd,3.63,2018-11-08
x9PcC,24.72,2018-11-08
ss50n,5.41,2018-11-08
TOBwi,67.57000000000001,2018-11-08
ix1Dz,15.26,2018-11-08
snGHD,30.39,2018-11-08
S~718,14.89,2018-11-08
v687A,14.73,2018-11-08
ne1yX,33.730000000000004,2018-11-08
nlRGQ,20.61,2018-11-08
6XzoH,19.74,2018-11-08
pLe96,9.79,2018-11-08
MGCxA,6.91,2018-11-08
rRrc7,5.96,2018-11-08
NB6D7,16.529999999999998,2018-11-08
J_nPL,92.37,2018-11-08
I8MsR,3.73,2018-11-08
DcpGK,2.1399999999999997,2018-11-08
ghv7S,13.01,2018-11-08
gkSQa,4.09,2018-11-08
psLUP,16.18,2018-11-08
MnsHU,15.920000000000002,2018-11-08
CrR_5,12.3,2018-11-08
AZkr5,46.239999999999995,2018-11-08
EzFv6,34.46,2018-11-08
LxD5N,7.24,2018-11-08
YfeC0,39.26,2018-11-08
Nh4jC,18.259999999999998,2018-11-08
mGD34,22.709999999999997,2018-11-08
KBwR5,55.40999999999999,2018-11-08
8z2Bx,12.31,2018-11-08
tPTKq,40.709999999999994,2018-11-08
x1mxC,22.310000000000002,2018-11-08
_I0vz,1.14,2018-11-08
r5NUn,14.36,2018-11-08
rHK41,17.38,2018-11-08
Eiue1,7.45,2018-11-08
jOIyb,26.900000000000002,2018-11-08
xbyky,10.52,2018-11-08
FGLc6,15.29,2018-11-08
TIZvE,7.49,2018-11-08
Tmcz9,26.64,2018-11-08
qX1Zt,19.24,2018-11-08
LHUpp,40.21000000000001,2018-11-08
kZFJC,12.030000000000001,2018-11-08
H7HOp,14.280000000000001,2018-11-08
T6VKt,10.309999999999999,2018-11-08
XEYSr,11.33,2018-11-08
8PRZI,24.02,2018-11-08
Obec~,30.35,2018-11-08
DIqYn,7.03,2018-11-08
kW1ls,12.36,2018-11-08
Zsgk5,4.48,2018-11-08
sekjW,20.650000000000002,2018-11-08
INq4N,48.209999999999994,2018-11-08
vDZO_,15.89,2018-11-08
vnRkE,33.27,2018-11-08
CoOuI,45.39,2018-11-08
J1Zz2,3.5,2018-11-08
1yj3g,8.95,2018-11-08
03wVd,82.14000000000001,2018-11-08
_RxI0,9.91,2018-11-08
w7woj,11.33,2018-11-08
dSqIe,23.220000000000002,2018-11-08
yyCRm,39.04,2018-11-08
N7RK9,26.67,2018-11-08
hiAqm,23.009999999999998,2018-11-08
KnMJ1,14.52,2018-11-08
gCdgm,5.62,2018-11-08
34zQK,15.649999999999999,2018-11-08
qEJmU,7.26,2018-11-08
WOMgW,16.37,2018-11-08
QQ5ds,22.23,2018-11-08
GV49h,24.18,2018-11-08
Ubtnk,36.42999999999999,2018-11-08
YaeCb,16.65,2018-11-08
mCCkH,28.78,2018-11-08
HsnRO,22.029999999999998,2018-11-08
YJcIZ,21.14,2018-11-08
raneX,28.879999999999995,2018-11-08
x7oZQ,12.38,2018-11-08
7Mj~S,23.490000000000002,2018-11-08
4CyHK,30.14,2018-11-08
J00Oc,19.599999999999998,2018-11-08
r5s9B,12.21,2018-11-08
MIZ5F,18.26,2018-11-08
0yBGE,37.89,2018-11-08
zgSwe,23.34,2018-11-08
1F5EH,9.950000000000001,2018-11-08
QEDnE,23.600000000000005,2018-11-08
8wjFb,64.55000000000001,2018-11-08
zOobI,46.06,2018-11-08
EYr9U,11.33,2018-11-08
Oa2DM,24.869999999999997,2018-11-08
GjWcF,1.21,2018-11-08
UYn4R,5.869999999999999,2018-11-08
lo0Uy,41.3,2018-11-08
Rq2~Q,22.9,2018-11-08
4Vdjh,8.84,2018-11-08
oVHvP,36.339999999999996,2018-11-08
M7UVO,11.57,2018-11-08
ra1XT,53.94,2018-11-08
gMI9S,12.31,2018-11-08
KIBXr,13.309999999999999,2018-11-08
HIyy8,7.3100000000000005,2018-11-08
VQcqV,52.35,2018-11-08
l_tv~,69.12,2018-11-08
YbYIe,12.13,2018-11-08
KwCGK,12.640000000000002,2018-11-08
uKCHW,58.73,2018-11-08
o~xLo,10.42,2018-11-08
38~bZ,44.599999999999994,2018-11-08
djd9M,42.06,2018-11-08
YfXHR,37.5,2018-11-08
LCY9v,51.160000000000004,2018-11-08
wZj5v,11.66,2018-11-08
aCayV,63.309999999999995,2018-11-08
nfc4q,46.769999999999996,2018-11-08
cR49G,7.14,2018-11-08
TfIp9,25.93,2018-11-08
rdJgR,6.970000000000001,2018-11-08
ExkH~,9.0,2018-11-08
zfzrQ,11.580000000000002,2018-11-08
6TqEI,46.65,2018-11-08
~LlwN,37.16,2018-11-08
iJ~NN,6.209999999999999,2018-11-08
t9cpV,86.22,2018-11-08
x_hUG,8.2,2018-11-08
6A1PD,59.69,2018-11-08
DmdMP,34.36,2018-11-08
7YDOp,4.4,2018-11-08
71H7k,6.661338147750939e-16,2018-11-08
YWgM2,5.42,2018-11-08
P~SJT,14.100000000000001,2018-11-08
yDZyz,10.940000000000001,2018-11-08
l6yeq,26.03,2018-11-08
C2d4l,3.88,2018-11-08
tqbXn,6.52,2018-11-08
OPehk,50.61000000000001,2018-11-08
4cHY4,3.7,2018-11-08
S3HIL,9.76,2018-11-08
HGBwd,19.09,2018-11-08
q0lcg,18.0,2018-11-08
S6t8Y,10.75,2018-11-08
MrzCe,31.5,2018-11-08
FkN9P,50.78,2018-11-08
JF0SY,16.75,2018-11-08
o~pqi,36.309999999999995,2018-11-09
fD5Eq,22.58,2018-11-09
Md8~z,10.059999999999999,2018-11-09
BGqUk,24.6,2018-11-09
FMgPu,28.43,2018-11-09
4Ypq~,34.84,2018-11-09
Xwzj_,29.669999999999998,2018-11-09
1_Ko~,21.68,2018-11-09
nTqwP,33.459999999999994,2018-11-09
Voowl,27.789999999999996,2018-11-09
KXfPm,40.42000000000001,2018-11-09
PTN54,20.98,2018-11-09
4JJND,86.56,2018-11-09
JuIdJ,41.84,2018-11-09
RwVVp,4.6,2018-11-09
GaXqc,20.84,2018-11-09
3MVJf,13.62,2018-11-09
TuMVB,6.95,2018-11-09
LYBq3,35.92,2018-11-09
qcRsY,36.43000000000001,2018-11-09
rDVKw,6.21,2018-11-09
LZux5,5.32,2018-11-09
igQjf,15.84,2018-11-09
TR7w9,35.92,2018-11-09
g15WX,14.86,2018-11-09
8Io1U,12.74,2018-11-09
YUPJw,13.26,2018-11-09
fa~oA,75.83,2018-11-09
adUxb,58.15,2018-11-09
lE4Gk,82.84,2018-11-09
Um26~,14.030000000000001,2018-11-09
GWslm,4.98,2018-11-09
PmSe2,5.78,2018-11-09
F3upF,9.36,2018-11-09
5ItUc,42.82,2018-11-09
naIQA,12.059999999999999,2018-11-09
2hL7f,17.69,2018-11-09
915JB,83.05,2018-11-09
X3BuA,4.73,2018-11-09
yvmXr,23.32,2018-11-09
yEml8,52.46,2018-11-09
wxyEl,7.57,2018-11-09
VzGac,23.3,2018-11-09
N2kmJ,7.0,2018-11-09
1MM1B,42.57,2018-11-09
EzoDL,13.35,2018-11-09
6WdJd,33.08,2018-11-09
zwNN7,17.25,2018-11-09
7azcC,18.26,2018-11-09
PQewD,26.369999999999997,2018-11-09
XT_wJ,3.95,2018-11-09
wWlCC,7.029999999999999,2018-11-09
mQXFY,134.5,2018-11-09
XhTi3,39.690000000000005,2018-11-09
5Oq47,17.310000000000002,2018-11-09
zuOtp,0.5,2018-11-09
AfXDV,49.970000000000006,2018-11-09
s9Kgv,47.83,2018-11-09
~fFp~,31.410000000000004,2018-11-09
WMWCK,17.1,2018-11-09
3yiW_,10.48,2018-11-09
BsThR,28.38,2018-11-09
sMbwQ,27.08,2018-11-09
E5fj2,20.099999999999998,2018-11-09
v8xgu,23.34,2018-11-09
f4ADY,14.92,2018-11-09
ybpNJ,1.89,2018-11-09
jN7OB,13.879999999999999,2018-11-09
GAFIg,12.89,2018-11-09
QDdbu,11.2,2018-11-09
QhyHt,15.0,2018-11-09
GIZ1K,6.9,2018-11-09
RMyt8,6.95,2018-11-09
6Z35U,25.55,2018-11-09
cYW0s,28.140000000000004,2018-11-09
O2bRZ,23.75,2018-11-09
86exA,41.900000000000006,2018-11-09
PcgBj,40.76,2018-11-09
QfrMe,27.94,2018-11-09
dpy2R,11.12,2018-11-09
bAnQz,3.9,2018-11-09
ZUkBR,33.93000000000001,2018-11-09
j~UzU,20.849999999999998,2018-11-09
pu5Kv,5.49,2018-11-09
mdk7n,45.33,2018-11-09
VP95v,6.49,2018-11-09
ExT~M,17.89,2018-11-09
DlucI,10.55,2018-11-09
FQYrF,30.54,2018-11-09
3bDpF,11.38,2018-11-09
1Qwy0,87.22,2018-11-09
6bqGW,28.07,2018-11-09
sEg9C,10.170000000000002,2018-11-09
KZ8LI,49.67999999999999,2018-11-09
hdik1,44.42,2018-11-09
27PSX,42.79,2018-11-09
oFDPo,14.72,2018-11-09
RSYKf,10.09,2018-11-09
Knss1,9.66,2018-11-09
ZafQY,18.93,2018-11-09
OetJN,6.2299999999999995,2018-11-09
wDkft,20.21,2018-11-09
OM6NT,19.79,2018-11-09
_RPiY,110.47000000000001,2018-11-09
wkH8A,9.23,2018-11-09
NKg9U,5.67,2018-11-09
4vKrl,32.51,2018-11-09
kT5oE,68.91,2018-11-09
fHO07,9.08,2018-11-09
~fZ7Q,51.49,2018-11-09
J2sxd,23.509999999999998,2018-11-09
YsS9B,37.67999999999999,2018-11-09
L2AK1,8.440000000000001,2018-11-09
x9ME_,17.82,2018-11-09
2oZsm,16.61,2018-11-09
h5FH3,39.14,2018-11-09
YFxZw,9.879999999999999,2018-11-09
LhtO0,99.00999999999999,2018-11-09
NJBpn,12.02,2018-11-09
gVkjc,28.41,2018-11-09
zByad,5.8,2018-11-09
DIu2Y,15.469999999999999,2018-11-09
OimPH,34.93,2018-11-09
hq1GZ,21.34,2018-11-09
fGas~,42.14,2018-11-09
Z2UAm,67.08999999999999,2018-11-09
zZkVB,51.15,2018-11-09
JeErw,23.41,2018-11-09
Ndh2z,30.740000000000002,2018-11-09
NWbnw,26.119999999999997,2018-11-09
s8Ij8,46.120000000000005,2018-11-09
Cq80u,6.73,2018-11-09
sJoxp,21.14,2018-11-09
qaJNV,97.23,2018-11-09
P8in2,28.330000000000002,2018-11-09
AvVxr,24.35,2018-11-09
34dWx,14.899999999999999,2018-11-09
zBLT0,19.549999999999997,2018-11-09
TqAF2,13.41,2018-11-09
7MbkN,13.9,2018-11-09
Q87Xy,20.27,2018-11-09
7mdDj,60.61000000000001,2018-11-09
aRL_5,88.51000000000002,2018-11-09
rKR9T,17.549999999999997,2018-11-09
o5cZj,6.609999999999999,2018-11-09
x~hVY,46.77,2018-11-09
pOLsf,45.25,2018-11-09
x0VlJ,75.96000000000001,2018-11-09
fBIZZ,8.690000000000001,2018-11-09
B4DKo,14.48,2018-11-09
vd5t1,15.65,2018-11-09
frrbI,48.67,2018-11-09
YultG,41.099999999999994,2018-11-09
sH1S0,27.05,2018-11-09
QQFik,18.34,2018-11-09
5kToN,26.74,2018-11-09
p91xU,7.879999999999999,2018-11-09
wh_Gq,32.150000000000006,2018-11-09
kmaU5,34.0,2018-11-09
deF02,41.8,2018-11-09
9cbX~,27.299999999999997,2018-11-09
j2zhJ,27.130000000000003,2018-11-09
FS_eu,11.5,2018-11-09
N6vmk,60.8,2018-11-09
H5QJd,75.14,2018-11-09
gm~yW,20.29,2018-11-09
2pg7H,34.61,2018-11-09
jdPxx,32.12,2018-11-09
Z_1q4,9.47,2018-11-09
E6i54,48.25,2018-11-09
loWr7,15.95,2018-11-09
khcl9,6.81,2018-11-09
bvRpl,86.6,2018-11-09
wbXDv,60.120000000000005,2018-11-09
piulP,21.28,2018-11-09
bbGD4,11.84,2018-11-09
c6WGi,47.029999999999994,2018-11-09
cIo~2,14.23,2018-11-09
dKaV4,46.69,2018-11-09
szVWx,31.12,2018-11-09
9372v,13.53,2018-11-09
xs57g,13.950000000000001,2018-11-09
Sbws0,21.110000000000003,2018-11-09
vbHbd,19.07,2018-11-09
UHljn,20.76,2018-11-09
KLu0J,32.440000000000005,2018-11-09
8_dtO,17.49,2018-11-09
0AOQ3,26.709999999999997,2018-11-09
82cSz,15.51,2018-11-09
QeNY5,10.55,2018-11-09
ouNjb,47.86000000000001,2018-11-09
IoUwL,7.7700000000000005,2018-11-09
kB9l3,6.49,2018-11-09
y3lrZ,40.279999999999994,2018-11-09
9qn1k,45.85,2018-11-09
Mqxa2,75.92999999999999,2018-11-09
BnWPZ,14.620000000000001,2018-11-09
9XVVW,12.739999999999998,2018-11-09
kPClP,116.47,2018-11-09
LKAbS,11.98,2018-11-09
UYR1~,16.33,2018-11-09
RVAo2,21.42,2018-11-09
u3f50,8.29,2018-11-09
AsVjL,12.28,2018-11-09
z~CF0,39.809999999999995,2018-11-09
5d644,14.829999999999998,2018-11-09
jnMmi,33.19,2018-11-09
N9pi3,56.510000000000005,2018-11-09
QKsf~,13.26,2018-11-09
MZxKu,5.89,2018-11-09
y9QBZ,14.120000000000001,2018-11-09
UauS9,75.8,2018-11-09
1lEhi,12.92,2018-11-09
4AO_D,27.54,2018-11-09
dxfa3,4.52,2018-11-09
Ywfxn,32.99,2018-11-09
kDLoT,4.16,2018-11-09
oJMBx,21.009999999999998,2018-11-09
gGhPp,122.78999999999999,2018-11-09
6DhBn,13.209999999999999,2018-11-09
gPHvz,42.37,2018-11-09
gqnAf,1.05,2018-11-09
CN0bj,5.05,2018-11-09
nUm8X,36.519999999999996,2018-11-09
9gpkw,1.93,2018-11-09
LyJv_,5.789999999999999,2018-11-09
GUY5d,16.1,2018-11-09
Q4tNs,47.71000000000001,2018-11-09
UJ~8F,9.99,2018-11-09
K1bFF,14.49,2018-11-09
DUtkN,46.180000000000014,2018-11-09
259vB,41.730000000000004,2018-11-09
2xup6,41.23,2018-11-09
pcYC4,24.99,2018-11-09
orY7X,18.81,2018-11-09
Aq9u2,40.22,2018-11-09
0Jn5Q,15.7,2018-11-09
Tcy4t,20.849999999999998,2018-11-09
aEaW2,1.4,2018-11-09
2kYV4,8.6,2018-11-09
euWW3,54.87,2018-11-09
y3MgU,13.33,2018-11-09
rUYi0,44.44,2018-11-09
knWXH,78.2,2018-11-09
eRCeO,110.60999999999999,2018-11-09
DQc4a,54.09,2018-11-09
lVROP,23.6,2018-11-09
ObNey,31.88,2018-11-09
bSIkT,79.8,2018-11-09
KIZWP,44.48,2018-11-09
JOXFq,4.64,2018-11-09
3vRfX,36.93,2018-11-09
NdeZe,8.8,2018-11-09
6qTDt,13.23,2018-11-09
whuAf,15.040000000000001,2018-11-09
3h1X_,56.5,2018-11-09
RTxGv,14.32,2018-11-09
wVUtu,18.130000000000003,2018-11-09
244Sn,14.4,2018-11-09
TbszA,7.61,2018-11-09
QleSo,5.26,2018-11-09
laSUo,20.060000000000002,2018-11-09
rz_yk,1.35,2018-11-09
5Fxu~,24.37,2018-11-09
B6wuV,82.37,2018-11-09
DzapE,22.490000000000002,2018-11-09
VMscp,17.32,2018-11-09
6yNXC,13.15,2018-11-09
Nv4Yt,17.85,2018-11-09
M_Hnm,48.18000000000001,2018-11-09
zUTOI,7.679999999999999,2018-11-09
sYQvc,14.129999999999999,2018-11-09
XzZFX,174.14000000000001,2018-11-09
dF_jM,9.94,2018-11-09
Ea6RW,40.970000000000006,2018-11-09
Nb_92,10.08,2018-11-09
RVjHo,84.46000000000001,2018-11-09
2ht7a,33.22,2018-11-09
jLDSR,33.88,2018-11-09
ERHkA,1.91,2018-11-09
nQivM,16.36,2018-11-09
zF2yW,29.759999999999998,2018-11-09
5brY3,27.53,2018-11-09
W1dqs,16.51,2018-11-09
7dTkw,41.01,2018-11-09
no3w9,11.59,2018-11-09
ou65F,8.55,2018-11-09
qNCrZ,6.9,2018-11-09
040G5,25.25,2018-11-09
4G8lq,7.74,2018-11-09
OT4bv,73.85000000000001,2018-11-09
qd5gA,32.39,2018-11-09
TaHVR,19.21,2018-11-09
tscmL,22.240000000000002,2018-11-09
TDmqE,25.689999999999998,2018-11-09
kGv1U,10.34,2018-11-09
InRIg,18.849999999999998,2018-11-09
1Khqo,30.560000000000002,2018-11-09
5wG70,36.9,2018-11-09
Z7Z~x,62.35000000000001,2018-11-09
JqOti,26.009999999999998,2018-11-09
Zib7l,39.61000000000001,2018-11-09
vx_Pn,68.27000000000001,2018-11-09
9ctEt,25.369999999999997,2018-11-09
MMrpC,59.290000000000006,2018-11-09
cWKKW,11.8,2018-11-09
jB58_,13.95,2018-11-09
~JEaE,14.54,2018-11-09
fCJ36,37.23,2018-11-09
6C~_6,11.850000000000001,2018-11-09
1GLmS,64.11,2018-11-09
N7fn3,19.759999999999998,2018-11-09
Fpfsn,50.14,2018-11-09
A7vhI,53.980000000000004,2018-11-09
yGLyj,33.6,2018-11-09
Y0xjf,17.310000000000002,2018-11-09
IyQjY,10.75,2018-11-09
~gAwc,13.63,2018-11-09
JszuG,32.870000000000005,2018-11-09
i1YBM,29.660000000000004,2018-11-09
Mu51p,7.05,2018-11-09
h0xP1,198.14000000000004,2018-11-09
5RVur,9.06,2018-11-09
r1Gct,12.229999999999999,2018-11-09
mU02C,16.560000000000002,2018-11-09
muiob,12.610000000000001,2018-11-09
AqGgS,2.6,2018-11-09
JoNwx,3.68,2018-11-09
bcIDJ,2.58,2018-11-09
HWkVZ,11.14,2018-11-09
yNjYY,50.28999999999999,2018-11-09
bKI5~,22.740000000000002,2018-11-09
c~qkH,15.79,2018-11-09
gkqd4,9.08,2018-11-09
tNaBi,37.78,2018-11-09
xsgp_,9.48,2018-11-09
R97mc,7.359999999999999,2018-11-09
f05is,38.97,2018-11-09
my2al,5.4,2018-11-09
Ker0B,1.0,2018-11-09
N2z6W,64.06,2018-11-09
QbWFy,60.7,2018-11-09
r64Ha,95.27000000000001,2018-11-09
dJkYC,17.18,2018-11-09
ac1eW,21.12,2018-11-09
_JIB1,43.95,2018-11-09
gSAMu,84.35000000000001,2018-11-09
Whvbd,20.74,2018-11-09
DQCuS,36.88,2018-11-09
jxxfm,37.57,2018-11-09
5EAew,9.84,2018-11-09
aHzKn,58.39,2018-11-09
pHNN6,9.49,2018-11-09
8l0AB,53.07,2018-11-09
li9jb,77.76,2018-11-09
Irojk,21.919999999999998,2018-11-09
XyVKj,54.17999999999999,2018-11-09
VhdPN,23.759999999999998,2018-11-09
rsN18,27.72,2018-11-09
J6IN5,49.22999999999999,2018-11-09
KsFJn,11.72,2018-11-09
xVhdG,24.88,2018-11-09
viJ6S,74.57999999999998,2018-11-09
NS8wF,22.03,2018-11-09
SwXvN,16.04,2018-11-09
yvYkR,37.64,2018-11-09
grCyF,8.6,2018-11-09
ZC7uB,16.19,2018-11-09
yKtrd,6.85,2018-11-09
KyAP1,12.57,2018-11-09
FbrYy,35.550000000000004,2018-11-09
CMMQW,21.02,2018-11-09
vnxk6,21.42,2018-11-09
EQ97V,24.21,2018-11-09
7CW_7,30.33,2018-11-09
yhOhm,31.790000000000003,2018-11-09
4WjMd,20.21,2018-11-09
e72ZP,42.510000000000005,2018-11-09
0oYQ3,9.16,2018-11-09
21A7N,23.880000000000003,2018-11-09
CAxq4,13.08,2018-11-09
voWnp,14.98,2018-11-09
ZXIa9,50.28000000000001,2018-11-09
4p5wq,12.17,2018-11-09
1gcxA,58.599999999999994,2018-11-09
WbFB2,11.690000000000001,2018-11-09
k4~C1,44.5,2018-11-09
7rFVU,46.72,2018-11-09
UB2je,8.43,2018-11-09
Rp1hW,11.05,2018-11-09
3ppzx,36.15,2018-11-09
2S0kg,8.51,2018-11-09
Psodx,13.489999999999998,2018-11-09
hYbz3,34.57,2018-11-09
TX_ov,33.629999999999995,2018-11-09
sWo7k,24.400000000000002,2018-11-09
DXtbw,18.53,2018-11-09
0gPki,60.64,2018-11-09
dQsWK,43.7,2018-11-09
zPZyM,6.14,2018-11-09
QaWn8,24.700000000000003,2018-11-09
AnWsd,16.98,2018-11-09
r6IP1,12.3,2018-11-09
Vful~,24.45,2018-11-09
LRhK7,82.58,2018-11-09
OK8Dh,20.94,2018-11-09
Zgtw6,4.06,2018-11-09
jKNY7,69.05999999999999,2018-11-09
uwHxQ,13.09,2018-11-09
a~hrN,42.260000000000005,2018-11-09
gpyTM,7.46,2018-11-09
1EkCd,66.14,2018-11-09
c4rfl,42.150000000000006,2018-11-09
0Sfvh,17.74,2018-11-09
LHrW~,24.080000000000002,2018-11-09
vEbMb,36.59,2018-11-09
_48fk,5.57,2018-11-09
5iX6x,100.65999999999998,2018-11-09
yRex4,45.64000000000001,2018-11-09
AvY6B,8.89,2018-11-09
TGMHo,6.31,2018-11-09
5I68u,49.629999999999995,2018-11-09
hM2Dh,9.77,2018-11-09
~CndY,41.36,2018-11-09
No3Rd,39.74999999999999,2018-11-09
gJZ~i,21.9,2018-11-09
~lWti,15.0,2018-11-09
Phnwy,19.25,2018-11-09
prElX,12.32,2018-11-09
vPg5g,20.15,2018-11-09
fBzOz,11.46,2018-11-09
Ugw_Q,11.06,2018-11-09
kO651,6.97,2018-11-09
VGMuK,17.02,2018-11-09
vT0Hp,19.25,2018-11-09
SQFaG,48.36,2018-11-09
PIwHx,40.13,2018-11-09
T3u8y,15.79,2018-11-09
ljDpC,31.3,2018-11-09
MCdPT,25.32,2018-11-09
LByyz,8.74,2018-11-09
JKVJx,84.55,2018-11-09
Btswn,25.59,2018-11-10
x57hR,29.35,2018-11-10
MTBx0,9.16,2018-11-10
xQz5d,19.17,2018-11-10
lz0W6,8.1,2018-11-10
bD4ni,13.37,2018-11-10
IQXRv,16.919999999999998,2018-11-10
ve7BG,13.3,2018-11-10
rl24O,37.89,2018-11-10
zg1li,18.25,2018-11-10
p9oG7,17.47,2018-11-10
iWnVo,2.79,2018-11-10
d4~t2,12.3,2018-11-10
QVyzj,78.75999999999999,2018-11-10
0KenN,16.11,2018-11-10
4prFT,43.31,2018-11-10
dud7u,48.29,2018-11-10
5bKK~,26.350000000000005,2018-11-10
0KM0G,53.83,2018-11-10
tbwnQ,33.839999999999996,2018-11-10
Iybzb,9.75,2018-11-10
iSBQp,21.419999999999998,2018-11-10
~T4vj,20.58,2018-11-10
SLRpo,87.06000000000002,2018-11-10
33BYt,46.31999999999999,2018-11-10
_WFRt,20.97,2018-11-10
3RkmI,8.11,2018-11-10
KxTOX,28.93,2018-11-10
qN0SD,17.57,2018-11-10
iELu_,53.17,2018-11-10
QXZtc,44.15,2018-11-10
C~wx_,32.19,2018-11-10
2HBCF,145.91,2018-11-10
uLMll,22.64,2018-11-10
33YdQ,26.66,2018-11-10
IwoRY,5.36,2018-11-10
G_mVL,125.77000000000001,2018-11-10
ueRb4,15.13,2018-11-10
~LSSv,57.58,2018-11-10
bIUcr,43.06000000000001,2018-11-10
m4gx0,31.699999999999996,2018-11-10
~fQcV,9.12,2018-11-10
8pwFb,27.39,2018-11-10
3jM26,21.349999999999998,2018-11-10
fZGUv,29.38,2018-11-10
aWcC9,4.0,2018-11-10
EBmCR,75.64,2018-11-10
oAwfg,38.41,2018-11-10
fcoXC,16.92,2018-11-10
x5a7R,10.06,2018-11-10
AYmiK,7.95,2018-11-10
UbIH0,10.21,2018-11-10
bpz~o,7.9799999999999995,2018-11-10
oI3aL,23.53,2018-11-10
B7k2D,36.349999999999994,2018-11-10
J~PdF,3.28,2018-11-10
p~pu6,6.58,2018-11-10
RNegb,10.08,2018-11-10
7tavz,23.67,2018-11-10
u8Ja3,43.48,2018-11-10
EUUSi,8.0,2018-11-10
RfHEY,12.76,2018-11-10
a39TP,6.55,2018-11-10
yLdRE,20.82,2018-11-10
dQPpK,24.390000000000004,2018-11-10
